STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT04
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/27/2005,,,0.07,0,0,58,27,35,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/28/2005,,,0.52,0,0,68,45,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/29/2005,,,0.1,0,0,69,59,63,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/30/2005,,,1.37,0,0,58,44,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/1/2005,,,0,0,0,52,32,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/2/2005,,,0.03,0,0,50,30,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/3/2005,,,0,0,0,51,28,35,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/4/2005,,,0,0,0,60,43,49,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/5/2005,,,0.55,0,0,43,39,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/6/2005,,,1.35,0,0,45,28,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/7/2005,,,0,0,0,49,24,31,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/8/2005,,,0,0,0,40,22,29,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/9/2005,,,0.38,0,0,42,28,33,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/10/2005,,,0,0,0,47,22,30,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/11/2005,,,0,0,0,50,23,31,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/12/2005,,,0,0,0,51,30,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/13/2005,,,0,0,0,44,26,31,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/14/2005,,,0,0,0,45,24,33,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/15/2005,,,0,0,0,41,33,39,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/16/2005,,,1.61,0,0,47,36,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/17/2005,,,0,0,0,49,27,34,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/18/2005,,,0.36,0,0,44,30,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/19/2005,,,0,0,0,48,31,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/20/2005,,,0,0,0,45,26,33,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/21/2005,,,0,0,0,48,24,31,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/22/2005,,,0,0,0,53,27,35,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/23/2005,,,0,0,0,58,26,35,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/24/2005,,,0,0,0,63,36,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/25/2005,,,0.35,0,0,60,37,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/26/2005,,,0,0,0,58,32,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/27/2005,,,0,0,0,64,34,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/28/2005,,,0,0,0,60,33,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/29/2005,,,0.47,0,0,61,46,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/30/2005,,,0,0,0,64,38,45,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/31/2005,,,0,0,0,66,39,47,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/1/2006,,,0,0,0,60,36,47,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/2/2006,,,0,0,0,64,45,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/3/2006,,,0.36,0,0,58,49,55,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/4/2006,,,0,0,0,56,40,46,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/5/2006,,,0,0,0,54,37,42,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/6/2006,,,0,0,0,46,32,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/7/2006,,,0.21,0,0,43,26,34,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/8/2006,,,0,0,0,44,27,32,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/9/2006,,,0,0,0,58,29,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/10/2006,,,0,0,0,62,37,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/11/2006,,,0,0,0,55,40,49,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/12/2006,,,0.11,0,0,70,45,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/13/2006,,,0,0,0,72,47,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/14/2006,,,0,0,0,50,38,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/15/2006,,,0,0,0,52,28,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/16/2006,,,0,0,0,55,29,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/17/2006,,,0,0,0,65,36,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/18/2006,,,0.25,0,0,51,48,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/19/2006,,,0.47,0,0,58,28,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/20/2006,,,0,0,0,65,35,46,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/21/2006,,,0,0,0,68,45,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/22/2006,,,0,0,0,64,46,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/23/2006,,,0.48,0,0,48,42,45,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/24/2006,,,0.12,0,0,50,39,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/25/2006,,,0,0,0,53,40,46,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/26/2006,,,0,0,0,49,26,34,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/27/2006,,,0,0,0,57,25,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/28/2006,,,0,0,0,60,36,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/29/2006,,,0,0,0,64,44,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/30/2006,,,0,0,0,66,50,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/31/2006,,,0.25,0,0,53,42,48,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/1/2006,,,0,0,0,57,29,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/2/2006,,,0,0,0,67,35,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/3/2006,,,0.13,0,0,70,46,53,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/4/2006,,,0,0,0,60,50,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/5/2006,,,0,0,0,47,35,42,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/6/2006,,,0.63,0,0,48,26,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/7/2006,,,0,0,0,47,30,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/8/2006,,,0,0,0,48,26,32,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/9/2006,,,0,0,0,44,28,35,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/10/2006,,,0,0,0,50,24,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/11/2006,,,0,0,0,39,34,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/12/2006,,,0,0,0,42,30,35,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/13/2006,,,0.48,0,0,42,21,30,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/14/2006,,,0,0,0,47,22,29,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/15/2006,,,0,0,0,50,30,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/16/2006,,,0,0,0,64,38,35,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/17/2006,,,0,0,0,68,42,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/18/2006,,,0,0,0,42,39,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/19/2006,,,0,0,0,40,22,29,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/20/2006,,,0,0,0,34,26,30,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/21/2006,,,0,0,0,56,30,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/22/2006,,,0,0,0,53,35,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/23/2006,,,0.71,0,0,60,36,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/24/2006,,,0,0,0,54,34,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/25/2006,,,0,0,0,56,32,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/26/2006,,,0,0,0,47,30,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/27/2006,,,0,0,0,54,21,31,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/28/2006,,,0,0,0,65,34,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/1/2006,,,0,0,0,68,45,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/2/2006,,,0,0,0,74,46,53,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/3/2006,,,0,0,0,56,48,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/4/2006,,,0,0,0,54,27,34,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/5/2006,,,0,0,0,56,29,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/6/2006,,,0,0,0,49,36,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/7/2006,,,0,0,0,55,32,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/8/2006,,,0,0,0,59,28,35,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/9/2006,,,0,0,0,69,38,46,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/10/2006,,,0,0,0,72,51,59,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/11/2006,,,0,0,0,78,52,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/12/2006,,,0,0,0,83,58,64,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/13/2006,,,0,0,0,82,56,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/14/2006,,,0,0,0,64,58,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/15/2006,,,0,0,0,62,37,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/16/2006,,,0.21,0,0,61,35,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/17/2006,,,0,0,0,63,40,49,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/18/2006,,,0,0,0,54,42,49,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/19/2006,,,0,0,0,55,29,39,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/20/2006,,,0,0,0,52,33,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/21/2006,,,1,0,0,43,37,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/22/2006,,,0.26,0,0,48,32,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/23/2006,,,0,0,0,58,30,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/24/2006,,,0,0,0,56,34,42,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/25/2006,,,0,0,0,53,32,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/26/2006,,,0,0,0,56,30,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/27/2006,,,0,0,0,57,33,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/28/2006,,,0,0,0,60,34,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/29/2006,,,0,0,0,67,41,49,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/30/2006,,,0,0,0,73,42,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/31/2006,,,0,0,0,76,48,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/1/2006,,,0,0,0,76,57,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/2/2006,,,0,0,0,81,68,68,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/3/2006,,,0,0,0,77,59,59,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/4/2006,,,0.41,0,0,66,52,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/5/2006,,,0.53,0,0,66,36,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/6/2006,,,0,0,0,70,38,45,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/7/2006,,,0,0,0,84,48,53,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/8/2006,,,0,0,0,72,60,66,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/9/2006,,,0.21,0,0,58,38,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/10/2006,,,0,0,0,65,35,42,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/11/2006,,,0,0,0,72,42,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/12/2006,,,0,0,0,74,46,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/13/2006,,,0,0,0,76,50,54,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/14/2006,,,0.36,0,0,77,55,64,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/15/2006,,,0,0,0,88,59,66,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/16/2006,,,0,0,0,90,61,69,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/17/2006,,,0,0,0,69,57,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/18/2006,,,,0,0,71,42,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/19/2006,,,0,0,0,76,46,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/20/2006,,,0,0,0,80,50,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/21/2006,,,0,0,0,78,48,56,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/22/2006,,,0,0,0,78,60,65,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/23/2006,,,,0,0,82,55,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/24/2006,,,0,0,0,86,56,63,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/25/2006,,,0.39,0,0,89,62,70,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/26/2006,,,0.65,0,0,65,49,55,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/27/2006,,,,0,0,72,43,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/28/2006,,,,0,0,73,44,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/29/2006,,,0,0,0,66,45,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/30/2006,,,0,0,0,68,40,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/1/2006,,,0,0,0,70,42,53,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/2/2006,,,0,0,0,75,45,53,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/3/2006,,,0,0,0,80,51,59,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/4/2006,,,0,0,0,84,58,65,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/5/2006,,,0,0,0,80,60,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/6/2006,,,0.11,0,0,82,66,72,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/7/2006,,,1.57,0,0,66,49,55,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/8/2006,,,,0,0,60,50,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/9/2006,,,0,0,0,78,56,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/10/2006,,,0,0,0,70,47,58,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/11/2006,,,0,0,0,80,60,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/12/2006,,,0.25,0,0,76,57,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/13/2006,,,0,0,0,77,50,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/14/2006,,,0,0,0,74,56,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/15/2006,,,,0,0,65,50,59,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/16/2006,,,0,0,0,74,51,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/17/2006,,,0,0,0,77,50,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/18/2006,,,0,0,0,80,52,63,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/19/2006,,,0.37,0,0,72,56,64,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/20/2006,,,0,0,0,80,53,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/21/2006,,,0,0,0,82,56,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/22/2006,,,0,0,0,83,58,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/23/2006,,,0,0,0,77,59,68,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/24/2006,,,0,0,0,84,48,59,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/25/2006,,,0,0,0,88,60,70,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/26/2006,,,0,0,0,90,65,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/27/2006,,,0.26,0,0,92,67,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/28/2006,,,0,0,0,87,64,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/29/2006,,,0,0,0,85,59,66,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/30/2006,,,0,0,0,83,55,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/31/2006,,,0,0,0,87,66,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/1/2006,,,,0,0,89,66,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/2/2006,,,,0,0,84,67,79,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/3/2006,,,,0,0,80,60,68,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/4/2006,,,,0,0,82,61,69,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/5/2006,,1.57,,0,0,75,56,64,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/6/2006,,,0,0,0,78,58,65,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/7/2006,,,0.1,0,0,82,59,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/8/2006,,,0,0,0,87,62,70,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/9/2006,,,0,0,0,88,64,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/10/2006,,,0,0,0,87,63,70,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/11/2006,,,0,0,0,89,65,72,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/12/2006,,,0.7,0,0,79,68,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/13/2006,,,0.13,0,0,80,62,69,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/14/2006,,,0.83,0,0,82,63,68,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/15/2006,,,5.37,0,0,83,64,70,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/16/2006,,,0,0,0,85,64,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/17/2006,,,0,0,0,90,65,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/18/2006,,,0,0,0,93,68,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/19/2006,,,0,0,0,91,67,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/20/2006,,,0.1,0,0,90,66,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/21/2006,,,0,0,0,93,68,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/22/2006,,,0,0,0,95,70,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/23/2006,,,0,0,0,93,72,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/24/2006,,,,0,0,87,71,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/25/2006,,,1.01,0,0,85,66,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/26/2006,,,0.6,0,0,86,70,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/27/2006,,,0.15,0,0,84,68,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/28/2006,,,0.26,0,0,89,70,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/29/2006,,,0,0,0,90,68,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/30/2006,,,0,0,0,88,66,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/1/2006,,,0,0,0,90,68,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/2/2006,,,0,0,0,95,69,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/3/2006,,,0,0,0,96,72,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/4/2006,,,0,0,0,94,73,80,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/5/2006,,,0,0,0,91,70,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/6/2006,,,0.42,0,0,80,70,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/7/2006,,,0.67,0,0,82,63,70,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/8/2006,,,0,0,0,86,59,66,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/9/2006,,,0,0,0,88,60,69,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/10/2006,,,0,0,0,92,65,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/11/2006,,,0,0,0,92,68,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/12/2006,,,0,0,0,91,70,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/13/2006,,,0,0,0,92,72,79,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/14/2006,,,0,0,0,91,74,80,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/15/2006,,,0,0,0,90,75,80,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/16/2006,,,0,0,0,90,73,79,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/17/2006,,,0.19,0,0,95,70,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/18/2006,,,0,0,0,100,75,80,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/19/2006,,,0,0,0,98,77,82,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/20/2006,,,0,0,0,96,76,79,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/21/2006,,,0,0,0,95,73,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/22/2006,,,0,0,0,91,72,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/23/2006,,,0,0,0,87,70,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/24/2006,,,0.59,0,0,86,67,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/25/2006,,,0,0,0,89,70,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/26/2006,,,1.36,0,0,90,73,79,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/27/2006,,,0.4,0,0,92,75,81,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/28/2006,,,0,0,0,94,73,80,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/29/2006,,,0,0,0,90,74,82,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/30/2006,,,0.12,0,0,88,71,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/31/2006,,,0,0,0,91,72,80,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/1/2006,,,0,0,0,100,75,83,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/2/2006,,,0,0,0,101,77,86,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/3/2006,,,0,0,0,99,75,81,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/4/2006,,,0,0,0,96,76,83,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/5/2006,,,0,0,0,85,70,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/6/2006,,,0,0,0,87,72,79,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/7/2006,,,0,0,0,90,73,80,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/8/2006,,,0,0,0,92,73,81,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/9/2006,,,0,0,0,86,71,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/10/2006,,,0,0,0,89,68,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/11/2006,,,0,0,0,86,70,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/12/2006,,,0,0,0,84,68,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/13/2006,,,0.25,0,0,87,61,69,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/14/2006,,,0,0,0,92,65,74,,,
